625, 54.734113, 12.710957, 74.0
626, 54.734258, 12.711817, 75.0
627, 54.7344, 12.712682, 75.0
628, 54.734533, 12.713545, 76.0
629, 54.734662, 12.714417, 76.0
630, 54.734763, 12.71514, 77.0
631, 54.735002, 12.71688, 78.0
632, 54.735132, 12.717902, 78.0
633, 54.735243, 12.718777, 78.0
634, 54.735352, 12.719655, 78.0
635, 54.735465, 12.72053, 78.0
636, 54.735582, 12.721407, 78.0
637, 54.7357, 12.72228, 77.0
638, 54.73592, 12.72388, 77.0
639, 54.736063, 12.724898, 76.0
640, 54.73619, 12.725773, 76.0
641, 54.736317, 12.726647, 76.0
642, 54.736447, 12.72752, 76.0
643, 54.736447, 12.72752, 76.0
644, 54.736828, 12.73015, 76.0
645, 54.736955, 12.731025, 76.0
646, 54.73708, 12.731902, 76.0
647, 54.737183, 12.732637, 76.0
648, 54.737327, 12.733665, 77.0
649, 54.737443, 12.734547, 77.0
650, 54.73756, 12.73543, 78.0
651, 54.737675, 12.736312, 78.0
652, 54.737787, 12.7372, 78.0
653, 54.7379, 12.738082, 78.0
654, 54.738015, 12.738967, 78.0
655, 54.73813, 12.739848, 78.0
656, 54.738247, 12.74073, 77.0
657, 54.738347, 12.741465, 77.0
658, 54.738612, 12.743372, 76.0
659, 54.738868, 12.74513, 75.0
660, 54.739, 12.746012, 75.0
661, 54.739133, 12.74689, 75.0
662, 54.739267, 12.747768, 75.0
663, 54.739532, 12.749525, 75.0
664, 54.739645, 12.75026, 76.0
665, 54.739927, 12.752165, 76.0
666, 54.74003, 12.7529, 76.0
667, 54.740173, 12.753932, 77.0
668, 54.74041, 12.755705, 78.0
669, 54.740523, 12.756595, 78.0
670, 54.740633, 12.757485, 78.0
671, 54.740728, 12.758227, 78.0
672, 54.740842, 12.759113, 78.0
673, 54.741193, 12.761772, 77.0
674, 54.741468, 12.763675, 76.0
675, 54.741598, 12.764553, 76.0
676, 54.741867, 12.766308, 75.0
677, 54.741977, 12.767037, 75.0
678, 54.742265, 12.768943, 76.0
679, 54.742397, 12.769825, 76.0
680, 54.742652, 12.771595, 77.0
681, 54.742775, 12.77248, 77.0
682, 54.742897, 12.773372, 78.0
683, 54.742993, 12.774112, 78.0
684, 54.743125, 12.775148, 78.0
685, 54.743217, 12.775892, 78.0
686, 54.743675, 12.77944, 77.0
687, 54.74382, 12.780473, 77.0
688, 54.74382, 12.780473, 77.0
689, 54.743945, 12.781353, 76.0
690, 54.744075, 12.782233, 76.0
691, 54.744187, 12.782963, 76.0
692, 54.744343, 12.783987, 75.0
693, 54.744458, 12.784718, 75.0
694, 54.745012, 12.788213, 75.0
695, 54.745167, 12.789237, 76.0
696, 54.745275, 12.78997, 76.0
697, 54.745422, 12.790995, 77.0
698, 54.745523, 12.791727, 77.0
699, 54.74566, 12.792742, 78.0
700, 54.745757, 12.793477, 78.0
701, 54.746008, 12.795388, 78.0
702, 54.746123, 12.796268, 78.0
703, 54.746222, 12.797002, 78.0
704, 54.746358, 12.798028, 77.0
705, 54.746457, 12.798763, 77.0
706, 54.746602, 12.799787, 77.0
707, 54.746707, 12.80052, 76.0
708, 54.746855, 12.801545, 76.0
709, 54.747123, 12.803297, 75.0
710, 54.747257, 12.804175, 75.0
711, 54.747395, 12.805053, 75.0
712, 54.747533, 12.805928, 75.0
713, 54.74767, 12.806807, 75.0
714, 54.747785, 12.807538, 75.0
715, 54.747942, 12.808558, 75.0
716, 54.748052, 12.809285, 76.0
717, 54.748185, 12.81016, 76.0
718, 54.748455, 12.812055, 77.0
719, 54.748577, 12.812933, 77.0
720, 54.748693, 12.81381, 78.0
721, 54.74881, 12.814688, 78.0
722, 54.748925, 12.815567, 78.0
723, 54.749022, 12.8163, 78.0
724, 54.74916, 12.817325, 78.0
725, 54.749375, 12.818932, 77.0
726, 54.749637, 12.820825, 77.0
727, 54.749762, 12.821698, 76.0
728, 54.749893, 12.822573, 76.0
729, 54.750025, 12.823443, 76.0
730, 54.75016, 12.824317, 75.0
731, 54.750273, 12.825048, 75.0
732, 54.75043, 12.826063, 75.0
733, 54.750678, 12.827658, 75.0
734, 54.750967, 12.82955, 76.0
735, 54.751093, 12.830427, 77.0
